SAL_CODE21,SAL_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,SHAPE_Leng,SHAPE_Area
32132,New Moonta,3,Queensland,AUS,Australia,78.4189,http://linked.data.gov.au/dataset/asgsed3/SAL/32132,0.483617728,0.007013767
32133,Newell,3,Queensland,AUS,Australia,7.315,http://linked.data.gov.au/dataset/asgsed3/SAL/32133,0.125933203,0.000618897
32134,Newlands (Qld),3,Queensland,AUS,Australia,2938.7062,http://linked.data.gov.au/dataset/asgsed3/SAL/32134,3.342014851,0.255172478
32135,Newmarket,3,Queensland,AUS,Australia,1.6453,http://linked.data.gov.au/dataset/asgsed3/SAL/32135,0.079845014,0.00015019
32136,Newport (Qld),3,Queensland,AUS,Australia,4.0366,http://linked.data.gov.au/dataset/asgsed3/SAL/32136,0.116614074,0.000367734
32137,Newstead (Qld),3,Queensland,AUS,Australia,0.707,http://linked.data.gov.au/dataset/asgsed3/SAL/32137,0.048029361,6.45205E-05
32138,Newtown (Ipswich - Qld),3,Queensland,AUS,Australia,0.7167,http://linked.data.gov.au/dataset/asgsed3/SAL/32138,0.035713727,6.55268E-05
32139,Newtown (Toowoomba - Qld),3,Queensland,AUS,Australia,5.5435,http://linked.data.gov.au/dataset/asgsed3/SAL/32139,0.103398164,0.000506537
32140,Ngatjan,3,Queensland,AUS,Australia,54.5774,http://linked.data.gov.au/dataset/asgsed3/SAL/32140,0.544816268,0.004643397
32141,Nicholson (Qld),3,Queensland,AUS,Australia,17571.2588,http://linked.data.gov.au/dataset/asgsed3/SAL/32141,8.022634245,1.494378434
32142,Nikenbah,3,Queensland,AUS,Australia,23.466,http://linked.data.gov.au/dataset/asgsed3/SAL/32142,0.243069596,0.002103921
32143,Nindaroo,3,Queensland,AUS,Australia,7.7573,http://linked.data.gov.au/dataset/asgsed3/SAL/32143,0.112995149,0.000674171
32144,Ninderry,3,Queensland,AUS,Australia,8.6989,http://linked.data.gov.au/dataset/asgsed3/SAL/32144,0.159185807,0.000787842
32145,Nindooinbah,3,Queensland,AUS,Australia,54.8107,http://linked.data.gov.au/dataset/asgsed3/SAL/32145,0.423055076,0.005030816
32146,Nine Mile (Qld),3,Queensland,AUS,Australia,129.6541,http://linked.data.gov.au/dataset/asgsed3/SAL/32146,0.551795555,0.011453884
32147,Nine Mile Creek,3,Queensland,AUS,Australia,91.94,http://linked.data.gov.au/dataset/asgsed3/SAL/32147,0.520899428,0.008140994
32148,Ningi,3,Queensland,AUS,Australia,27.215,http://linked.data.gov.au/dataset/asgsed3/SAL/32148,0.340563173,0.002476104
32149,Nirimba (Qld),3,Queensland,AUS,Australia,0.475,http://linked.data.gov.au/dataset/asgsed3/SAL/32149,0.028923317,4.31323E-05
32150,Nive,3,Queensland,AUS,Australia,1760.422,http://linked.data.gov.au/dataset/asgsed3/SAL/32150,1.943483285,0.157987206
32151,No 4 Branch,3,Queensland,AUS,Australia,21.8975,http://linked.data.gov.au/dataset/asgsed3/SAL/32151,0.264184795,0.001865774
32152,No 5 Branch,3,Queensland,AUS,Australia,4.4426,http://linked.data.gov.au/dataset/asgsed3/SAL/32152,0.082309562,0.000378438
32153,No 6 Branch,3,Queensland,AUS,Australia,15.2917,http://linked.data.gov.au/dataset/asgsed3/SAL/32153,0.236310645,0.001301688
32154,Noah,3,Queensland,AUS,Australia,116.5092,http://linked.data.gov.au/dataset/asgsed3/SAL/32154,0.566034686,0.0098455
32155,Nobby,3,Queensland,AUS,Australia,88.1518,http://linked.data.gov.au/dataset/asgsed3/SAL/32155,0.437848463,0.008075442
32156,Noccundra,3,Queensland,AUS,Australia,8188.4666,http://linked.data.gov.au/dataset/asgsed3/SAL/32156,5.153477881,0.749764847
32157,Nome,3,Queensland,AUS,Australia,53.2607,http://linked.data.gov.au/dataset/asgsed3/SAL/32157,0.413422704,0.004579606
32158,Noorama,3,Queensland,AUS,Australia,3626.134,http://linked.data.gov.au/dataset/asgsed3/SAL/32158,2.715404414,0.334912108
32159,Noorindoo,3,Queensland,AUS,Australia,1051.7754,http://linked.data.gov.au/dataset/asgsed3/SAL/32159,1.63958343,0.095703051
32160,Noosa Heads,3,Queensland,AUS,Australia,12.9106,http://linked.data.gov.au/dataset/asgsed3/SAL/32160,0.235762383,0.001167874
32161,Noosa North Shore,3,Queensland,AUS,Australia,139.5697,http://linked.data.gov.au/dataset/asgsed3/SAL/32161,0.778561544,0.012611003
32162,Noosaville,3,Queensland,AUS,Australia,26.0221,http://linked.data.gov.au/dataset/asgsed3/SAL/32162,0.308434784,0.002354436
32163,Norman Gardens,3,Queensland,AUS,Australia,13.2547,http://linked.data.gov.au/dataset/asgsed3/SAL/32163,0.170333626,0.001170238
32164,Norman Park,3,Queensland,AUS,Australia,2.1989,http://linked.data.gov.au/dataset/asgsed3/SAL/32164,0.096488671,0.000200795
32165,Normanton,3,Queensland,AUS,Australia,7166.841,http://linked.data.gov.au/dataset/asgsed3/SAL/32165,4.483924011,0.611012928
32166,North Aramara,3,Queensland,AUS,Australia,51.0969,http://linked.data.gov.au/dataset/asgsed3/SAL/32166,0.441295415,0.004589722
32167,North Arm (Qld),3,Queensland,AUS,Australia,22.5321,http://linked.data.gov.au/dataset/asgsed3/SAL/32167,0.245800708,0.002040182
32168,North Booval,3,Queensland,AUS,Australia,3.0442,http://linked.data.gov.au/dataset/asgsed3/SAL/32168,0.113857006,0.000278292
32169,North Branch (Southern Downs - Qld),3,Queensland,AUS,Australia,61.854,http://linked.data.gov.au/dataset/asgsed3/SAL/32169,0.384972903,0.005675549
32170,North Branch (Toowoomba - Qld),3,Queensland,AUS,Australia,99.3802,http://linked.data.gov.au/dataset/asgsed3/SAL/32170,0.547830311,0.009104405
32171,North Bungunya,3,Queensland,AUS,Australia,709.6081,http://linked.data.gov.au/dataset/asgsed3/SAL/32171,1.188996621,0.065205527
32172,North Deep Creek,3,Queensland,AUS,Australia,36.7416,http://linked.data.gov.au/dataset/asgsed3/SAL/32172,0.421981988,0.003315064
32173,North Eton,3,Queensland,AUS,Australia,21.3528,http://linked.data.gov.au/dataset/asgsed3/SAL/32173,0.215333856,0.001857779
32174,North Gregory,3,Queensland,AUS,Australia,65.3368,http://linked.data.gov.au/dataset/asgsed3/SAL/32174,0.458599369,0.005845289
32175,North Ipswich,3,Queensland,AUS,Australia,4.2994,http://linked.data.gov.au/dataset/asgsed3/SAL/32175,0.112940119,0.000392995
32176,North Isis,3,Queensland,AUS,Australia,73.8655,http://linked.data.gov.au/dataset/asgsed3/SAL/32176,0.413131877,0.006614784
32177,North Johnstone,3,Queensland,AUS,Australia,11.3695,http://linked.data.gov.au/dataset/asgsed3/SAL/32177,0.182825383,0.000966456
32178,North Lakes,3,Queensland,AUS,Australia,11.7335,http://linked.data.gov.au/dataset/asgsed3/SAL/32178,0.168890364,0.00106895
32179,North Mackay,3,Queensland,AUS,Australia,6.9459,http://linked.data.gov.au/dataset/asgsed3/SAL/32179,0.144950651,0.000603859
32180,North Maclagan,3,Queensland,AUS,Australia,13.2359,http://linked.data.gov.au/dataset/asgsed3/SAL/32180,0.187790575,0.001203811
32181,North Maclean,3,Queensland,AUS,Australia,20.4238,http://linked.data.gov.au/dataset/asgsed3/SAL/32181,0.215462945,0.001869753
32182,North Maleny,3,Queensland,AUS,Australia,23.0949,http://linked.data.gov.au/dataset/asgsed3/SAL/32182,0.376496874,0.002094998
32183,North Stradbroke Island,3,Queensland,AUS,Australia,260.8661,http://linked.data.gov.au/dataset/asgsed3/SAL/32183,1.013825602,0.023835394
32184,North Talwood,3,Queensland,AUS,Australia,925.9786,http://linked.data.gov.au/dataset/asgsed3/SAL/32184,1.408509532,0.085246541
32185,North Tivoli,3,Queensland,AUS,Australia,1.7888,http://linked.data.gov.au/dataset/asgsed3/SAL/32185,0.05363015,0.000163485
32186,North Toowoomba,3,Queensland,AUS,Australia,1.9982,http://linked.data.gov.au/dataset/asgsed3/SAL/32186,0.065688952,0.000182546
32187,North Ward,3,Queensland,AUS,Australia,2.4771,http://linked.data.gov.au/dataset/asgsed3/SAL/32187,0.083736461,0.000212864
32188,Northgate (Qld),3,Queensland,AUS,Australia,3.3111,http://linked.data.gov.au/dataset/asgsed3/SAL/32188,0.095906781,0.000302098
32189,Northhead,3,Queensland,AUS,Australia,2814.4148,http://linked.data.gov.au/dataset/asgsed3/SAL/32189,2.377114289,0.241087024
32190,Norville,3,Queensland,AUS,Australia,3.6231,http://linked.data.gov.au/dataset/asgsed3/SAL/32190,0.09398801,0.000323714
32191,Norwell,3,Queensland,AUS,Australia,25.3078,http://linked.data.gov.au/dataset/asgsed3/SAL/32191,0.318999569,0.002317032
32192,Norwin,3,Queensland,AUS,Australia,115.7707,http://linked.data.gov.au/dataset/asgsed3/SAL/32192,0.499480676,0.01057621
32193,Nudgee,3,Queensland,AUS,Australia,4.13,http://linked.data.gov.au/dataset/asgsed3/SAL/32193,0.11292711,0.000376755
32194,Nudgee Beach,3,Queensland,AUS,Australia,4.7266,http://linked.data.gov.au/dataset/asgsed3/SAL/32194,0.170323863,0.000431103
32195,Nukku,3,Queensland,AUS,Australia,14.5612,http://linked.data.gov.au/dataset/asgsed3/SAL/32195,0.239418085,0.001322455
32196,Numinbah Valley,3,Queensland,AUS,Australia,58.2248,http://linked.data.gov.au/dataset/asgsed3/SAL/32196,0.501514554,0.005348613
32197,Nundah,3,Queensland,AUS,Australia,3.7787,http://linked.data.gov.au/dataset/asgsed3/SAL/32197,0.100051852,0.000344789
32198,Nundubbermere,3,Queensland,AUS,Australia,126.1717,http://linked.data.gov.au/dataset/asgsed3/SAL/32198,0.608878673,0.011652602
32199,Nutgrove,3,Queensland,AUS,Australia,23.2509,http://linked.data.gov.au/dataset/asgsed3/SAL/32199,0.255004563,0.002115084
32200,Nychum,3,Queensland,AUS,Australia,1026.0385,http://linked.data.gov.au/dataset/asgsed3/SAL/32200,1.548686395,0.086948049
32201,O'Bil Bil,3,Queensland,AUS,Australia,41.9511,http://linked.data.gov.au/dataset/asgsed3/SAL/32201,0.291173805,0.00376742
32202,O'Briens Hill,3,Queensland,AUS,Australia,1.9409,http://linked.data.gov.au/dataset/asgsed3/SAL/32202,0.08323726,0.000165147
32203,O'Connell (Qld),3,Queensland,AUS,Australia,12.177,http://linked.data.gov.au/dataset/asgsed3/SAL/32203,0.158624787,0.001079901
32204,O'Reilly,3,Queensland,AUS,Australia,73.7781,http://linked.data.gov.au/dataset/asgsed3/SAL/32204,0.641598165,0.006781518
32205,Oak Beach,3,Queensland,AUS,Australia,2.8814,http://linked.data.gov.au/dataset/asgsed3/SAL/32205,0.086677061,0.000243988
32206,Oak Valley (Qld),3,Queensland,AUS,Australia,16.7299,http://linked.data.gov.au/dataset/asgsed3/SAL/32206,0.18798702,0.001438908
32207,Oakdale (Qld),3,Queensland,AUS,Australia,10.9701,http://linked.data.gov.au/dataset/asgsed3/SAL/32207,0.137968387,0.000990673
32208,Oakenden,3,Queensland,AUS,Australia,84.4878,http://linked.data.gov.au/dataset/asgsed3/SAL/32208,0.492541533,0.007355523
32209,Oakey,3,Queensland,AUS,Australia,126.8116,http://linked.data.gov.au/dataset/asgsed3/SAL/32209,0.560190167,0.011576041
32210,Oakey Creek,3,Queensland,AUS,Australia,55.6036,http://linked.data.gov.au/dataset/asgsed3/SAL/32210,0.426106973,0.004923753
32211,Oakhurst (Qld),3,Queensland,AUS,Australia,24.3846,http://linked.data.gov.au/dataset/asgsed3/SAL/32211,0.230071109,0.002189585
32212,Oakview,3,Queensland,AUS,Australia,76.6905,http://linked.data.gov.au/dataset/asgsed3/SAL/32212,0.618501599,0.006921044
32213,Oakwood (Qld),3,Queensland,AUS,Australia,11.3425,http://linked.data.gov.au/dataset/asgsed3/SAL/32213,0.180038581,0.001013098
32214,Oaky Creek,3,Queensland,AUS,Australia,53.1013,http://linked.data.gov.au/dataset/asgsed3/SAL/32214,0.345214918,0.004880734
32215,Oberina,3,Queensland,AUS,Australia,376.4403,http://linked.data.gov.au/dataset/asgsed3/SAL/32215,0.886434904,0.034233576
32216,Obi Obi,3,Queensland,AUS,Australia,34.3247,http://linked.data.gov.au/dataset/asgsed3/SAL/32216,0.311734048,0.003111463
32217,Obum Obum,3,Queensland,AUS,Australia,11.0188,http://linked.data.gov.au/dataset/asgsed3/SAL/32217,0.164335564,0.001010133
32218,Ocean View,3,Queensland,AUS,Australia,39.8557,http://linked.data.gov.au/dataset/asgsed3/SAL/32218,0.450741671,0.003628001
32219,Ogmore,3,Queensland,AUS,Australia,1440.7934,http://linked.data.gov.au/dataset/asgsed3/SAL/32219,2.183226575,0.126575666
32220,Okeden,3,Queensland,AUS,Australia,204.0716,http://linked.data.gov.au/dataset/asgsed3/SAL/32220,0.945588575,0.018423158
32221,Old Cooranga,3,Queensland,AUS,Australia,238.9767,http://linked.data.gov.au/dataset/asgsed3/SAL/32221,0.820509174,0.021508387
32222,Old Talgai,3,Queensland,AUS,Australia,63.3628,http://linked.data.gov.au/dataset/asgsed3/SAL/32222,0.378411505,0.005814065
32223,Oman Ama,3,Queensland,AUS,Australia,182.8455,http://linked.data.gov.au/dataset/asgsed3/SAL/32223,0.606466933,0.016840022
32224,One Mile (Qld),3,Queensland,AUS,Australia,1.7282,http://linked.data.gov.au/dataset/asgsed3/SAL/32224,0.060181432,0.000158046
32225,Oombabeer,3,Queensland,AUS,Australia,858.7443,http://linked.data.gov.au/dataset/asgsed3/SAL/32225,1.450229211,0.076504392
32226,Oonoonba,3,Queensland,AUS,Australia,2.5651,http://linked.data.gov.au/dataset/asgsed3/SAL/32226,0.086381106,0.00022048
32227,Ooralea,3,Queensland,AUS,Australia,5.4981,http://linked.data.gov.au/dataset/asgsed3/SAL/32227,0.094599829,0.00047818
32228,Opalton,3,Queensland,AUS,Australia,16930.1879,http://linked.data.gov.au/dataset/asgsed3/SAL/32228,6.73960801,1.491827505
32229,Orallo,3,Queensland,AUS,Australia,752.5787,http://linked.data.gov.au/dataset/asgsed3/SAL/32229,1.219124186,0.068016928
32230,Orange Creek,3,Queensland,AUS,Australia,295.0144,http://linked.data.gov.au/dataset/asgsed3/SAL/32230,0.861157792,0.026244404
32231,Orange Hill,3,Queensland,AUS,Australia,35.0629,http://linked.data.gov.au/dataset/asgsed3/SAL/32231,0.294922248,0.003174218
32232,Orient,3,Queensland,AUS,Australia,82.8366,http://linked.data.gov.au/dataset/asgsed3/SAL/32232,0.500967234,0.007098798
32233,Orion,3,Queensland,AUS,Australia,766.8057,http://linked.data.gov.au/dataset/asgsed3/SAL/32233,1.669668758,0.068147667
32234,Ormeau,3,Queensland,AUS,Australia,16.3891,http://linked.data.gov.au/dataset/asgsed3/SAL/32234,0.232704754,0.00150046
32235,Ormeau Hills,3,Queensland,AUS,Australia,8.6003,http://linked.data.gov.au/dataset/asgsed3/SAL/32235,0.145018015,0.00078755
32236,Ormiston,3,Queensland,AUS,Australia,4.9598,http://linked.data.gov.au/dataset/asgsed3/SAL/32236,0.146394717,0.000453
32237,Osborne (Qld),3,Queensland,AUS,Australia,49.0137,http://linked.data.gov.au/dataset/asgsed3/SAL/32237,0.322507148,0.004222966
32238,Ottaba,3,Queensland,AUS,Australia,17.8823,http://linked.data.gov.au/dataset/asgsed3/SAL/32238,0.240147475,0.001628109
32239,Owanyilla,3,Queensland,AUS,Australia,43.316,http://linked.data.gov.au/dataset/asgsed3/SAL/32239,0.326281983,0.003894656
32240,Owens Creek,3,Queensland,AUS,Australia,41.7914,http://linked.data.gov.au/dataset/asgsed3/SAL/32240,0.321538421,0.003632922
32241,Oxenford,3,Queensland,AUS,Australia,13.9246,http://linked.data.gov.au/dataset/asgsed3/SAL/32241,0.209845112,0.001276346
32242,Oxford,3,Queensland,AUS,Australia,1071.7915,http://linked.data.gov.au/dataset/asgsed3/SAL/32242,2.36756108,0.093658207
32243,Oxley (Qld),3,Queensland,AUS,Australia,6.9825,http://linked.data.gov.au/dataset/asgsed3/SAL/32243,0.157985826,0.000638037
32244,Oyster Creek,3,Queensland,AUS,Australia,41.2511,http://linked.data.gov.au/dataset/asgsed3/SAL/32244,0.31661999,0.003672207
32245,Pacific Haven,3,Queensland,AUS,Australia,25.2835,http://linked.data.gov.au/dataset/asgsed3/SAL/32245,0.283588256,0.002265793
32246,Pacific Heights,3,Queensland,AUS,Australia,2.5524,http://linked.data.gov.au/dataset/asgsed3/SAL/32246,0.070516139,0.000224953
32247,Pacific Paradise,3,Queensland,AUS,Australia,2.6459,http://linked.data.gov.au/dataset/asgsed3/SAL/32247,0.086323766,0.000239816
32248,Pacific Pines,3,Queensland,AUS,Australia,9.2038,http://linked.data.gov.au/dataset/asgsed3/SAL/32248,0.157401712,0.000843861
32249,Packers Camp,3,Queensland,AUS,Australia,12.7481,http://linked.data.gov.au/dataset/asgsed3/SAL/32249,0.200262995,0.001081867
32250,Paddington (Qld),3,Queensland,AUS,Australia,2.4618,http://linked.data.gov.au/dataset/asgsed3/SAL/32250,0.085778254,0.000224787
32251,Paddys Green,3,Queensland,AUS,Australia,217.3249,http://linked.data.gov.au/dataset/asgsed3/SAL/32251,0.957740001,0.018433649
32252,Paget,3,Queensland,AUS,Australia,13.2696,http://linked.data.gov.au/dataset/asgsed3/SAL/32252,0.178744319,0.001154159
32253,Palen Creek,3,Queensland,AUS,Australia,100.7351,http://linked.data.gov.au/dataset/asgsed3/SAL/32253,0.672851989,0.009266118
32254,Palgrave,3,Queensland,AUS,Australia,206.9324,http://linked.data.gov.au/dataset/asgsed3/SAL/32254,0.683683365,0.019045825
32255,Pallara,3,Queensland,AUS,Australia,6.4843,http://linked.data.gov.au/dataset/asgsed3/SAL/32255,0.129766888,0.000592809
32256,Pallarenda,3,Queensland,AUS,Australia,1.993,http://linked.data.gov.au/dataset/asgsed3/SAL/32256,0.098194376,0.000171186
32257,Palm Beach (Qld),3,Queensland,AUS,Australia,6.3316,http://linked.data.gov.au/dataset/asgsed3/SAL/32257,0.134987821,0.000581399
32258,Palm Cove,3,Queensland,AUS,Australia,3.562,http://linked.data.gov.au/dataset/asgsed3/SAL/32258,0.082069955,0.000301861
32259,Palm Grove (Qld),3,Queensland,AUS,Australia,24.85,http://linked.data.gov.au/dataset/asgsed3/SAL/32259,0.27990788,0.002150327
32260,Palm Island,3,Queensland,AUS,Australia,88.8505,http://linked.data.gov.au/dataset/asgsed3/SAL/32260,1.29160805,0.007610397
32261,Palmer (Qld),3,Queensland,AUS,Australia,7664.7414,http://linked.data.gov.au/dataset/asgsed3/SAL/32261,5.687380724,0.647017592
32262,Palmerston (Qld),3,Queensland,AUS,Australia,94.8155,http://linked.data.gov.au/dataset/asgsed3/SAL/32262,0.676775778,0.008071949
32263,Palmtree,3,Queensland,AUS,Australia,41.0742,http://linked.data.gov.au/dataset/asgsed3/SAL/32263,0.363892449,0.003748086
32264,Palmview,3,Queensland,AUS,Australia,18.5626,http://linked.data.gov.au/dataset/asgsed3/SAL/32264,0.272154291,0.001684162
32265,Palmwoods (Qld),3,Queensland,AUS,Australia,23.8833,http://linked.data.gov.au/dataset/asgsed3/SAL/32265,0.300289062,0.002165879
32266,Palmyra (Qld),3,Queensland,AUS,Australia,34.9724,http://linked.data.gov.au/dataset/asgsed3/SAL/32266,0.286951108,0.003042214
32267,Paluma,3,Queensland,AUS,Australia,2297.7253,http://linked.data.gov.au/dataset/asgsed3/SAL/32267,3.181016947,0.197280762
32268,Pampas,3,Queensland,AUS,Australia,80.2197,http://linked.data.gov.au/dataset/asgsed3/SAL/32268,0.578182728,0.007345457
32269,Paradise Point,3,Queensland,AUS,Australia,3.8049,http://linked.data.gov.au/dataset/asgsed3/SAL/32269,0.146213136,0.0003487
32270,Park Avenue,3,Queensland,AUS,Australia,4.3516,http://linked.data.gov.au/dataset/asgsed3/SAL/32270,0.088583638,0.000384281
32271,Park Ridge,3,Queensland,AUS,Australia,16.8283,http://linked.data.gov.au/dataset/asgsed3/SAL/32271,0.214338635,0.001539756
32272,Park Ridge South,3,Queensland,AUS,Australia,9.4241,http://linked.data.gov.au/dataset/asgsed3/SAL/32272,0.164518666,0.000862433
32273,Parkhurst,3,Queensland,AUS,Australia,20.9499,http://linked.data.gov.au/dataset/asgsed3/SAL/32273,0.221536702,0.001849311
32274,Parkinson,3,Queensland,AUS,Australia,8.2332,http://linked.data.gov.au/dataset/asgsed3/SAL/32274,0.110942093,0.000752883
32275,Parklands (Qld),3,Queensland,AUS,Australia,8.2758,http://linked.data.gov.au/dataset/asgsed3/SAL/32275,0.169802668,0.000749888
32276,Parknook,3,Queensland,AUS,Australia,1211.9888,http://linked.data.gov.au/dataset/asgsed3/SAL/32276,1.885692531,0.110585124
32277,Parkside (Qld),3,Queensland,AUS,Australia,1.4849,http://linked.data.gov.au/dataset/asgsed3/SAL/32277,0.05171971,0.000128783
32278,Parkwood (Qld),3,Queensland,AUS,Australia,5.5611,http://linked.data.gov.au/dataset/asgsed3/SAL/32278,0.101606062,0.000509945
32279,Parramatta Park,3,Queensland,AUS,Australia,1.63,http://linked.data.gov.au/dataset/asgsed3/SAL/32279,0.056495672,0.000138245
32280,Parrearra,3,Queensland,AUS,Australia,2.4219,http://linked.data.gov.au/dataset/asgsed3/SAL/32280,0.10638754,0.000219686
32281,Pasha,3,Queensland,AUS,Australia,2348.8121,http://linked.data.gov.au/dataset/asgsed3/SAL/32281,2.922244344,0.205124818
32282,Passchendaele,3,Queensland,AUS,Australia,71.8941,http://linked.data.gov.au/dataset/asgsed3/SAL/32282,0.490056759,0.006627189
32283,Paterson (Qld),3,Queensland,AUS,Australia,28.7589,http://linked.data.gov.au/dataset/asgsed3/SAL/32283,0.269849925,0.002590434
32284,Patrick Estate,3,Queensland,AUS,Australia,22.724,http://linked.data.gov.au/dataset/asgsed3/SAL/32284,0.204675835,0.002073843
32285,Pauls Pocket,3,Queensland,AUS,Australia,27.6271,http://linked.data.gov.au/dataset/asgsed3/SAL/32285,0.20479334,0.002391952
32286,Peachester,3,Queensland,AUS,Australia,46.0008,http://linked.data.gov.au/dataset/asgsed3/SAL/32286,0.445523066,0.004177162
32287,Peacock Siding,3,Queensland,AUS,Australia,38.043,http://linked.data.gov.au/dataset/asgsed3/SAL/32287,0.326966332,0.00325823
32288,Peak Crossing,3,Queensland,AUS,Australia,91.5613,http://linked.data.gov.au/dataset/asgsed3/SAL/32288,0.479115992,0.008383518
32289,Pechey,3,Queensland,AUS,Australia,32.7651,http://linked.data.gov.au/dataset/asgsed3/SAL/32289,0.307729291,0.002987426
32290,Peel Island,3,Queensland,AUS,Australia,5.0693,http://linked.data.gov.au/dataset/asgsed3/SAL/32290,0.130051073,0.000462961
32291,Peeramon,3,Queensland,AUS,Australia,29.9806,http://linked.data.gov.au/dataset/asgsed3/SAL/32291,0.30869389,0.002548189
32292,Pelham (Qld),3,Queensland,AUS,Australia,572.8704,http://linked.data.gov.au/dataset/asgsed3/SAL/32292,1.09470965,0.051774335
32293,Pelican (Qld),3,Queensland,AUS,Australia,98.8296,http://linked.data.gov.au/dataset/asgsed3/SAL/32293,0.437874381,0.008956876
32294,Pelican Waters,3,Queensland,AUS,Australia,8.3361,http://linked.data.gov.au/dataset/asgsed3/SAL/32294,0.187848398,0.0007569
32295,Pentland,3,Queensland,AUS,Australia,15093.4997,http://linked.data.gov.au/dataset/asgsed3/SAL/32295,9.233684616,1.311052376
32296,Penwhaupell,3,Queensland,AUS,Australia,76.2389,http://linked.data.gov.au/dataset/asgsed3/SAL/32296,0.490165783,0.006858881
32297,Peranga,3,Queensland,AUS,Australia,29.9504,http://linked.data.gov.au/dataset/asgsed3/SAL/32297,0.282443259,0.002726575
32298,Peregian Beach,3,Queensland,AUS,Australia,16.508,http://linked.data.gov.au/dataset/asgsed3/SAL/32298,0.196289893,0.001494213
32299,Peregian Springs,3,Queensland,AUS,Australia,5.4141,http://linked.data.gov.au/dataset/asgsed3/SAL/32299,0.093346214,0.000490173
32300,Perseverance,3,Queensland,AUS,Australia,11.5161,http://linked.data.gov.au/dataset/asgsed3/SAL/32300,0.176216067,0.001050547
32301,Perwillowen,3,Queensland,AUS,Australia,3.776,http://linked.data.gov.au/dataset/asgsed3/SAL/32301,0.088973725,0.000342272
32302,Petford,3,Queensland,AUS,Australia,699.319,http://linked.data.gov.au/dataset/asgsed3/SAL/32302,1.553229761,0.059463395
32303,Petrie,3,Queensland,AUS,Australia,6.6035,http://linked.data.gov.au/dataset/asgsed3/SAL/32303,0.143431755,0.000601845
32304,Petrie Terrace,3,Queensland,AUS,Australia,0.3165,http://linked.data.gov.au/dataset/asgsed3/SAL/32304,0.02360863,2.88908E-05
32305,Pheasant Creek (Qld),3,Queensland,AUS,Australia,305.3881,http://linked.data.gov.au/dataset/asgsed3/SAL/32305,0.910914368,0.027058668
32306,Philpott,3,Queensland,AUS,Australia,63.3159,http://linked.data.gov.au/dataset/asgsed3/SAL/32306,0.48810441,0.005687323
32307,Pialba,3,Queensland,AUS,Australia,4.9487,http://linked.data.gov.au/dataset/asgsed3/SAL/32307,0.104101492,0.000443482
32308,Pickanjinnie,3,Queensland,AUS,Australia,162.1984,http://linked.data.gov.au/dataset/asgsed3/SAL/32308,0.882277184,0.014680229
32309,Picnic Bay,3,Queensland,AUS,Australia,1.0575,http://linked.data.gov.au/dataset/asgsed3/SAL/32309,0.056198284,9.08278E-05
32310,Pie Creek,3,Queensland,AUS,Australia,21.0161,http://linked.data.gov.au/dataset/asgsed3/SAL/32310,0.276591996,0.001898401
32311,Pierces Creek,3,Queensland,AUS,Australia,40.2889,http://linked.data.gov.au/dataset/asgsed3/SAL/32311,0.353950953,0.00366862
32312,Pikedale,3,Queensland,AUS,Australia,299.6087,http://linked.data.gov.au/dataset/asgsed3/SAL/32312,0.810318849,0.027646258
32313,Pikes Creek,3,Queensland,AUS,Australia,120.3517,http://linked.data.gov.au/dataset/asgsed3/SAL/32313,0.551410468,0.01111512
32314,Pile Gully,3,Queensland,AUS,Australia,166.5613,http://linked.data.gov.au/dataset/asgsed3/SAL/32314,0.64512054,0.014986335
32315,Pilerwa,3,Queensland,AUS,Australia,6.8805,http://linked.data.gov.au/dataset/asgsed3/SAL/32315,0.113257129,0.0006183
32316,Pilton,3,Queensland,AUS,Australia,41.9607,http://linked.data.gov.au/dataset/asgsed3/SAL/32316,0.341697984,0.003845092
32317,Pimlico (Qld),3,Queensland,AUS,Australia,1.1462,http://linked.data.gov.au/dataset/asgsed3/SAL/32317,0.055762479,9.84762E-05
32318,Pimpama,3,Queensland,AUS,Australia,40.9071,http://linked.data.gov.au/dataset/asgsed3/SAL/32318,0.421423069,0.003746539
32319,Pimpimbudgee,3,Queensland,AUS,Australia,85.9615,http://linked.data.gov.au/dataset/asgsed3/SAL/32319,0.413036183,0.007809774
32320,Pin Gin Hill,3,Queensland,AUS,Australia,16.9945,http://linked.data.gov.au/dataset/asgsed3/SAL/32320,0.219176028,0.001446395
32321,Pinbarren,3,Queensland,AUS,Australia,16.031,http://linked.data.gov.au/dataset/asgsed3/SAL/32321,0.248470411,0.00144916
32322,Pindi Pindi,3,Queensland,AUS,Australia,27.5491,http://linked.data.gov.au/dataset/asgsed3/SAL/32322,0.281334952,0.002390976
32323,Pine Creek (Qld),3,Queensland,AUS,Australia,46.6415,http://linked.data.gov.au/dataset/asgsed3/SAL/32323,0.325000938,0.004171864
32324,Pine Hills,3,Queensland,AUS,Australia,134.2311,http://linked.data.gov.au/dataset/asgsed3/SAL/32324,0.571806155,0.012194345
32325,Pine Mountain (Qld),3,Queensland,AUS,Australia,38.6625,http://linked.data.gov.au/dataset/asgsed3/SAL/32325,0.364096821,0.003532095
